Date,CS-IC
2024-05-16 00:00:00-04:00,0.10588235294117648
2024-05-17 00:00:00-04:00,0.047058823529411764
2024-05-20 00:00:00-04:00,0.03823529411764706
2024-05-21 00:00:00-04:00,-0.21470588235294116
2024-05-22 00:00:00-04:00,0.21176470588235297
2024-05-23 00:00:00-04:00,-0.2647058823529412
2024-05-24 00:00:00-04:00,-0.02647058823529412
2024-05-28 00:00:00-04:00,-0.14705882352941177
2024-05-29 00:00:00-04:00,-0.2088235294117647
2024-05-30 00:00:00-04:00,0.5264705882352941
2024-05-31 00:00:00-04:00,0.36176470588235293
2024-06-03 00:00:00-04:00,0.09999999999999999
2024-06-04 00:00:00-04:00,0.2029411764705882
2024-06-05 00:00:00-04:00,0.44117647058823534
2024-06-06 00:00:00-04:00,0.26176470588235295
2024-06-07 00:00:00-04:00,0.0411764705882353
2024-06-10 00:00:00-04:00,0.21764705882352942
2024-06-11 00:00:00-04:00,0.5323529411764706
2024-06-12 00:00:00-04:00,0.5705882352941177
2024-06-13 00:00:00-04:00,0.1764705882352941
2024-06-14 00:00:00-04:00,0.15588235294117647
2024-06-17 00:00:00-04:00,0.02647058823529412
2024-06-18 00:00:00-04:00,-0.4147058823529412
2024-06-20 00:00:00-04:00,0.4264705882352941
2024-06-21 00:00:00-04:00,-0.45294117647058824
2024-06-24 00:00:00-04:00,0.3411764705882353
2024-06-25 00:00:00-04:00,0.34705882352941175
2024-06-26 00:00:00-04:00,-0.1323529411764706
2024-06-27 00:00:00-04:00,-0.01764705882352941
2024-06-28 00:00:00-04:00,0.08823529411764705
2024-07-01 00:00:00-04:00,-0.06176470588235294
2024-07-02 00:00:00-04:00,0.09117647058823529
2024-07-03 00:00:00-04:00,0.34705882352941175
2024-07-05 00:00:00-04:00,0.34705882352941175
2024-07-08 00:00:00-04:00,0.014705882352941175
2024-07-09 00:00:00-04:00,0.538235294117647
2024-07-10 00:00:00-04:00,-0.4147058823529412
2024-07-11 00:00:00-04:00,0.2676470588235294
2024-07-12 00:00:00-04:00,-0.17058823529411765
2024-07-15 00:00:00-04:00,-0.15588235294117647
2024-07-16 00:00:00-04:00,-0.55
2024-07-17 00:00:00-04:00,-0.14705882352941177
2024-07-18 00:00:00-04:00,-0.2823529411764706
2024-07-19 00:00:00-04:00,0.5441176470588236
2024-07-22 00:00:00-04:00,0.4264705882352941
2024-07-23 00:00:00-04:00,-0.44117647058823534
2024-07-24 00:00:00-04:00,-0.1176470588235294
2024-07-25 00:00:00-04:00,0.2911764705882353
2024-07-26 00:00:00-04:00,0.023529411764705882
2024-07-29 00:00:00-04:00,-0.7735294117647058
2024-07-30 00:00:00-04:00,0.29411764705882354
2024-07-31 00:00:00-04:00,-0.18529411764705883
2024-08-01 00:00:00-04:00,-0.2647058823529412
2024-08-02 00:00:00-04:00,-0.4794117647058824
2024-08-05 00:00:00-04:00,0.049999999999999996
2024-08-06 00:00:00-04:00,-0.12941176470588234
2024-08-07 00:00:00-04:00,0.4294117647058823
2024-08-08 00:00:00-04:00,-0.09411764705882353
2024-08-09 00:00:00-04:00,-0.014705882352941175
2024-08-12 00:00:00-04:00,-0.16176470588235295
2024-08-13 00:00:00-04:00,0.27058823529411763
2024-08-14 00:00:00-04:00,-0.03823529411764706
2024-08-15 00:00:00-04:00,0.03529411764705882
2024-08-16 00:00:00-04:00,-0.13529411764705881
2024-08-19 00:00:00-04:00,0.2647058823529412
2024-08-20 00:00:00-04:00,-0.4176470588235294
2024-08-21 00:00:00-04:00,-0.27058823529411763
2024-08-22 00:00:00-04:00,0.1647058823529412
2024-08-23 00:00:00-04:00,-0.30882352941176466
2024-08-26 00:00:00-04:00,0.38823529411764707
2024-08-27 00:00:00-04:00,-0.34705882352941175
2024-08-28 00:00:00-04:00,0.01764705882352941
2024-08-29 00:00:00-04:00,0.19411764705882353
2024-08-30 00:00:00-04:00,-0.2529411764705882
2024-09-03 00:00:00-04:00,-0.4764705882352941
2024-09-04 00:00:00-04:00,0.2058823529411765
2024-09-05 00:00:00-04:00,-0.4441176470588235
2024-09-06 00:00:00-04:00,-0.2088235294117647
2024-09-09 00:00:00-04:00,0.06764705882352941
2024-09-10 00:00:00-04:00,0.44705882352941173
2024-09-11 00:00:00-04:00,0.55
2024-09-12 00:00:00-04:00,0.0588235294117647
2024-09-13 00:00:00-04:00,-0.2735294117647059
2024-09-16 00:00:00-04:00,0.008823529411764706
2024-09-17 00:00:00-04:00,0.37058823529411766
2024-09-18 00:00:00-04:00,0.6029411764705882
2024-09-19 00:00:00-04:00,-0.09999999999999999
2024-09-20 00:00:00-04:00,-0.06176470588235294
2024-09-23 00:00:00-04:00,0.23823529411764705
2024-09-24 00:00:00-04:00,-0.28823529411764703
2024-09-25 00:00:00-04:00,0.14705882352941177
2024-09-26 00:00:00-04:00,-0.4382352941176471
2024-09-27 00:00:00-04:00,0.2441176470588235
2024-09-30 00:00:00-04:00,-0.06176470588235294
2024-10-01 00:00:00-04:00,0.15294117647058825
2024-10-02 00:00:00-04:00,-0.008823529411764706
2024-10-03 00:00:00-04:00,0.0411764705882353
2024-10-04 00:00:00-04:00,-0.03823529411764706
2024-10-07 00:00:00-04:00,0.10294117647058824
2024-10-08 00:00:00-04:00,0.4382352941176471
2024-10-09 00:00:00-04:00,0.25
2024-10-10 00:00:00-04:00,-0.26176470588235295
2024-10-11 00:00:00-04:00,-0.28529411764705886
2024-10-14 00:00:00-04:00,-0.4294117647058823
2024-10-15 00:00:00-04:00,-0.2911764705882353
2024-10-16 00:00:00-04:00,0.4617647058823529
2024-10-17 00:00:00-04:00,0.2764705882352941
2024-10-18 00:00:00-04:00,0.12941176470588234
2024-10-21 00:00:00-04:00,0.18235294117647058
2024-10-22 00:00:00-04:00,-0.711764705882353
2024-10-23 00:00:00-04:00,0.38823529411764707
2024-10-24 00:00:00-04:00,0.2323529411764706
2024-10-25 00:00:00-04:00,-0.03529411764705882
2024-10-28 00:00:00-04:00,0.12352941176470587
2024-10-29 00:00:00-04:00,-0.23823529411764705
2024-10-30 00:00:00-04:00,-0.21176470588235297
2024-10-31 00:00:00-04:00,0.39999999999999997
2024-11-01 00:00:00-04:00,0.2029411764705882
2024-11-04 00:00:00-05:00,-0.10294117647058824
2024-11-05 00:00:00-05:00,0.19705882352941176
2024-11-06 00:00:00-05:00,0.21176470588235297
2024-11-07 00:00:00-05:00,0.0823529411764706
2024-11-08 00:00:00-05:00,0.2411764705882353
2024-11-11 00:00:00-05:00,0.15
2024-11-12 00:00:00-05:00,0.4323529411764706
2024-11-13 00:00:00-05:00,0.13823529411764704
2024-11-14 00:00:00-05:00,-0.5647058823529412
2024-11-15 00:00:00-05:00,0.07941176470588236
2024-11-18 00:00:00-05:00,-0.0823529411764706
2024-11-19 00:00:00-05:00,0.08823529411764705
2024-11-20 00:00:00-05:00,-0.12941176470588234
2024-11-21 00:00:00-05:00,0.011764705882352941
2024-11-22 00:00:00-05:00,-0.4647058823529412
2024-11-25 00:00:00-05:00,0.27941176470588236
2024-11-26 00:00:00-05:00,-0.07647058823529412
2024-11-27 00:00:00-05:00,0.4588235294117647
2024-11-29 00:00:00-05:00,0.4970588235294117
2024-12-02 00:00:00-05:00,0.5294117647058824
2024-12-03 00:00:00-05:00,0.4617647058823529
2024-12-04 00:00:00-05:00,-0.2029411764705882
2024-12-05 00:00:00-05:00,0.1764705882352941
2024-12-06 00:00:00-05:00,-0.0823529411764706
2024-12-09 00:00:00-05:00,0.40294117647058825
2024-12-10 00:00:00-05:00,0.1411764705882353
2024-12-11 00:00:00-05:00,-0.21176470588235297
2024-12-12 00:00:00-05:00,0.05294117647058824
2024-12-13 00:00:00-05:00,-0.3382352941176471
2024-12-16 00:00:00-05:00,0.0
2024-12-17 00:00:00-05:00,-0.03529411764705882
2024-12-18 00:00:00-05:00,-0.13823529411764704
2024-12-19 00:00:00-05:00,0.15588235294117647
2024-12-20 00:00:00-05:00,0.4941176470588235
2024-12-23 00:00:00-05:00,0.19999999999999998
2024-12-24 00:00:00-05:00,-0.16176470588235295
2024-12-26 00:00:00-05:00,0.26176470588235295
2024-12-27 00:00:00-05:00,0.3
2024-12-30 00:00:00-05:00,-0.07058823529411765
2024-12-31 00:00:00-05:00,-0.11176470588235293
2025-01-02 00:00:00-05:00,0.0588235294117647
2025-01-03 00:00:00-05:00,0.02941176470588235
2025-01-06 00:00:00-05:00,0.12941176470588234
