Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-04-27 00:00:00-04:00,32.66391167334321,32.714418937000794,32.08668383694264,32.18769836425781,10506600,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,32.05060212436765,32.42580087410385,31.935156566944148,32.41858673095703,9747800,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,32.18048067804756,32.38972662374325,32.014527851183885,32.281497955322266,13331000,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,32.20934124398399,32.21655813966994,31.66097552673906,31.90629768371582,17588200,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,31.83413853001372,32.101108588407484,31.70426194821105,32.08667755126953,12507400,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,32.09390359434105,32.57011698672228,32.043396321849094,32.32479476928711,13323100,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,32.27429813554557,32.27429813554557,31.51668604599058,31.603269577026367,18621200,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,31.59604088147012,31.74756267912591,31.119827551380816,31.43008804321289,16976100,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,31.538313423447505,31.761990400737222,31.458944084653112,31.545530319213867,12687000,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,31.94959471104751,32.12276446191414,31.639334190389675,31.769210815429688,14383200,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,31.761995606279097,32.028962992163784,31.523887550871876,31.552749633789062,12639300,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,31.38678222253274,31.552734993646624,31.199184275493966,31.516658782958984,13535200,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,31.624903286097307,31.7259178189009,31.098179932296443,31.206411361694336,13979600,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,31.365143977704324,31.6537564794217,31.33628190180087,31.56717300415039,12242700,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,31.653761161650486,32.04339098666404,31.603253897567928,31.978452682495117,17791700,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,31.81972636210787,32.15884905485368,31.81972636210787,32.10112762451172,10243600,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,31.956818636732677,32.25264818051224,31.84858717458193,32.17327880859375,12908000,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,32.17326669363129,32.454665086333115,32.10111424766034,32.22377395629883,9068700,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,32.30315098998591,32.339227221561444,32.05782876185624,32.2093505859375,8062600,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,32.09389425396693,32.25263292270916,31.956803518878072,32.15883255004883,8923900,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,32.1083298852628,32.14440610992688,31.747562133742992,31.95680809020996,10563900,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,31.985663043742765,32.14439894738244,31.92072475284143,32.08667755126953,7637800,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,32.07224907275266,32.238201884419944,31.956803518878072,32.15883255004883,9986900,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,32.09390254562892,32.2526412553823,31.98567385915693,32.108333587646484,9160500,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,32.19491696035622,32.34644152472321,32.05060929318946,32.15162658691406,8839100,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,31.978456070680295,32.00731815391103,31.502242707132176,31.725919723510742,12151300,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,31.6032430957782,31.73311965972506,31.083739592429282,31.256906509399414,23362500,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,31.29299047632362,31.43008396804222,31.155899737044223,31.213621139526367,13300900,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,30.809562644327954,30.95387027722253,30.70133123154723,30.823993682861328,15918800,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,30.85286086090253,30.85286086090253,30.621969690474888,30.643617630004883,7917700,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,30.59310484480815,30.759057671616404,30.571456909179688,30.571456909179688,10268400,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,30.845638288503626,30.953869699263493,30.715761696567426,30.722978591918945,11091000,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,30.975518669305565,31.033240076982516,30.838427917688286,30.96830177307129,8976900,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,30.83842230665345,30.939436816038164,30.68689779013743,30.694114685058594,8629300,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,30.607538648268175,30.787922547192263,30.513741002584354,30.643617630004883,10076100,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,30.58589092888131,30.787919998168945,30.456014312213647,30.787919998168945,8036800,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,30.80235576382209,31.09818526884342,30.70855811151683,31.047677993774414,18291900,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,31.083757734193796,31.53832322087247,31.083757734193796,31.458953857421875,20717000,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,31.519381781230887,31.541223845394253,31.140770263373675,31.155332565307617,13375500,0.393,0.0,0.0
2015-06-22 00:00:00-04:00,31.206298315923462,31.279107045977618,31.038836014818894,31.111644744873047,10273800,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,30.995155916568233,31.060684898996573,30.645668936108958,30.689355850219727,16276900,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,30.725753876115117,30.79128284500691,30.434513397157133,30.44907569885254,12229900,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,30.470909784332736,30.543721273745223,30.23791857316143,30.245201110839844,11687300,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,30.17967539203985,30.47819558692358,30.077742073417305,30.427228927612305,8770700,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,30.376279058317625,30.769450250684635,30.245221068369904,30.26706314086914,16171500,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,30.41267365498201,30.441798260596123,30.12143315379143,30.186962127685547,11108700,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,30.223362085717355,30.376264854141954,30.143273598178105,30.368982315063477,11251800,0.0,0.0,0.0
2015-07-02 00:00:00-04:00,30.572854670776856,30.84225031547045,30.507325700178402,30.747596740722656,9575400,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,30.703910946411916,30.951464535695987,30.594697843109522,30.871376037597656,13998200,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,30.973311878195492,31.759656839844542,30.973311878195492,31.635881423950195,26118300,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,31.526670289803587,31.72325725423766,31.41017461948812,31.46842384338379,15496800,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,31.563068564354506,31.63588008014846,31.016994694538855,31.11893081665039,15576000,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,31.133493218058437,31.51210480273242,31.031559864006898,31.286396026611328,12405100,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,31.37376546738454,31.504823423723476,31.111649554706666,31.30095672607422,8584700,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,31.264541037397354,31.475690217983214,31.162607716417888,31.257261276245117,6821200,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,31.220853833854306,31.41744069525673,31.08979592625269,31.410158157348633,9900800,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,31.41015627797571,31.927105339543314,31.366472163038544,31.87613868713379,12592700,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,31.87614903611957,31.919835942714478,31.548506957820788,31.563066482543945,10492300,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,31.432005353632146,31.577625583376925,31.242700999196344,31.402883529663086,9812500,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,31.344639571923313,31.417451087717264,30.987872865696605,31.11893081665039,10284800,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,31.169890255044816,31.41744379634124,31.08979899499675,31.257261276245117,8252200,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,31.228138657648298,31.249980719965258,30.63838075529153,30.79128074645996,13947300,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,30.80584556553825,30.929620965419456,30.711191991968736,30.82040786743164,8589100,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,30.820398716627377,31.351910079288675,30.73302493120894,31.21356964111328,11952800,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,31.21357548374783,31.388320309819612,31.09707985885824,31.359195709228516,8742600,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,31.35919331831852,31.504813532696726,31.126202086303223,31.475688934326172,13500800,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,31.44657283473637,31.81062208033289,31.315514884123594,31.708688735961914,11315400,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,31.99992812914736,32.28388608642879,31.963523761350423,32.029052734375,12054200,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,32.07273594969027,32.378538740905334,32.036331582931965,32.19651412963867,13197300,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,32.116432009767884,32.16011615133818,31.614042161902024,31.6795711517334,12033600,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,31.80334190757889,31.985366528030934,31.665004195926443,31.759654998779297,11156600,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,31.839743454313865,31.956239089979505,31.475694245674365,31.927114486694336,17145100,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,31.89798266235968,32.458618601228395,31.730520412174094,32.32027816772461,21163300,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,32.32756852482877,32.48046851492189,32.12369909389645,32.18922805786133,12089500,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,32.31299140588386,32.59694919368715,32.109122068443526,32.349395751953125,15122300,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,32.313014865921495,32.98286420783844,32.24020334344644,32.924617767333984,23459800,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,32.793558488777265,33.02654979639936,32.54600487724436,32.9318962097168,10778900,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,32.800824321521546,33.20127778783266,32.72801561036472,33.17943572998047,10334300,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,33.288667264323344,33.485254210074345,33.12120492775226,33.33963394165039,9159700,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,33.23041976187478,33.31779081645047,33.121206638024105,33.259544372558594,11741300,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,33.17944774943001,33.499810083037175,33.004705668362575,33.39787673950195,9245600,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,33.25952787900501,33.59445240335099,33.08478307903464,33.20127868652344,12776000,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,33.09205975282318,33.23767993074845,32.77897734239973,32.800819396972656,18747400,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,32.15283082004253,32.45135110481688,31.41745253034611,31.57035255432129,35100500,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,31.963522470572514,32.167389143982824,30.572854568076927,30.60197639465332,28632700,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,30.81312191945409,31.220857994943433,30.55828860819499,31.148046493530273,21869900,0.0,0.0,0.0
