Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-04-27 00:00:00-04:00,37.780884425831076,37.79622415398739,37.497106769324155,37.52011489868164,6888100,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,37.52010564708707,37.60447266826686,37.359042929791066,37.55845642089844,3665100,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,37.43573861121079,37.51243430130281,37.16729784438263,37.220985412597656,9409300,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,37.12895749818858,37.274680509095994,36.952555034746894,37.0982780456543,8286300,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,37.23632413975316,37.45107733262198,37.12894900619523,37.43573760986328,5158300,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,37.43574190094404,37.58913329460763,37.42807057580888,37.48942947387695,6710200,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,37.474108234534164,37.520124505030765,37.1366399802005,37.190330505371094,6537400,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,37.267007224256695,37.397390491807634,37.07526505967948,37.305355072021484,6233300,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,37.18263059626038,37.474079430322426,37.09826359752512,37.39738082885742,6433800,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,37.58913433885455,37.85757513672986,37.58913433885455,37.711849212646484,6946500,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,37.60447266826686,37.83456560812202,37.54311669652454,37.55845642089844,3988400,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,37.205657354573596,37.59681310364045,37.205657354573596,37.474098205566406,4903400,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,37.46641626270899,37.727185712947374,37.41272869287342,37.45874786376953,3716900,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,37.61214531359209,38.04931723345727,37.61214531359209,38.03397750854492,6174300,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,38.04164603054664,38.15669250488281,38.00329818101904,38.15669250488281,5014300,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,38.118344532686166,38.13368425759852,37.97261860889552,38.03397750854492,6199900,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,38.056983819112446,38.056983819112446,37.81155408371959,37.934268951416016,5157200,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,37.88059400937246,38.03398837657429,37.84991455078125,37.84991455078125,5463200,0.0,0.0,0.0
